,sample,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,press_0,press_1,press_2,press_3,press_4,press_5,cop_x_r,cop_y_r,cop_x_l,cop_y_l,cop_x_all,cop_y_all
4368,43690,353,922,959,347,971,802,27.6585,2.93031,1.78519,28.3888,1.43254,7.37126,0.328183,-5.34944,0.279311,-4.22588,-0.143501,-0.480191
4369,43700,353,920,960,349,970,802,27.6585,2.99484,1.75547,28.1426,1.4616,7.37126,0.335049,-5.33267,0.281734,-4.19756,-0.1115,-0.460469
4370,43710,354,920,960,349,973,801,27.5393,2.99484,1.75547,28.1426,1.37461,7.41386,0.335186,-5.32577,0.292729,-4.21587,-0.117453,-0.461751
4371,43720,353,920,959,348,968,802,27.6585,2.99484,1.78519,28.2653,1.51989,7.37126,0.332334,-5.32492,0.27444,-4.18552,-0.131998,-0.452045
4372,43730,353,920,960,349,971,802,27.6585,2.99484,1.75547,28.1426,1.43254,7.37126,0.335049,-5.33267,0.284128,-4.2073,-0.107358,-0.46481
4373,43740,353,920,960,349,975,802,27.6585,2.99484,1.75547,28.1426,1.31692,7.37126,0.335049,-5.33267,0.2937,-4.24622,-0.0908383,-0.482117
4374,43750,353,920,960,349,976,801,27.6585,2.99484,1.75547,28.1426,1.28817,7.41386,0.335049,-5.33267,0.299916,-4.24502,-0.0899277,-0.479058
4375,43760,353,920,961,349,977,801,27.6585,2.99484,1.72581,28.1426,1.25947,7.41386,0.337758,-5.34041,0.302599,-4.25878,-0.0880424,-0.488498
4376,43770,352,920,960,349,970,800,27.7785,2.99484,1.75547,28.1426,1.4616,7.45656,0.334912,-5.33956,0.289351,-4.1758,-0.102669,-0.450186
4377,43780,352,919,960,351,973,802,27.7785,3.0272,1.75547,27.8992,1.37461,7.37126,0.336977,-5.32733,0.293534,-4.20423,-0.0502692,-0.462288
4378,43790,353,919,960,350,974,803,27.6585,3.0272,1.75547,28.0205,1.34574,7.32877,0.337121,-5.3204,0.289804,-4.23619,-0.0725515,-0.474897
4379,43800,353,920,960,350,973,801,27.6585,2.99484,1.75547,28.0205,1.37461,7.41386,0.335049,-5.33267,0.295051,-4.20457,-0.087829,-0.460769
4380,43810,352,920,959,350,971,801,27.7785,2.99484,1.78519,28.0205,1.43254,7.41386,0.332208,-5.33184,0.289958,-4.18109,-0.0786924,-0.451391
4381,43820,353,920,960,350,973,801,27.6585,2.99484,1.75547,28.0205,1.37461,7.41386,0.335049,-5.33267,0.295051,-4.20457,-0.087829,-0.460769
4382,43830,352,920,959,349,971,801,27.7785,2.99484,1.78519,28.1426,1.43254,7.41386,0.332208,-5.33184,0.287662,-4.19245,-0.0931193,-0.456741
4383,43840,352,920,960,351,972,801,27.7785,2.99484,1.75547,27.8992,1.40355,7.41386,0.334912,-5.33956,0.294959,-4.18347,-0.062354,-0.455513
4384,43850,352,920,959,349,974,801,27.7785,2.99484,1.78519,28.1426,1.34574,7.41386,0.332208,-5.33184,0.294845,-4.22157,-0.0807387,-0.469684
4385,43860,352,920,960,350,974,801,27.7785,2.99484,1.75547,28.0205,1.34574,7.41386,0.334912,-5.33956,0.297459,-4.21431,-0.0684877,-0.469481
4386,43870,351,920,961,350,973,801,27.8992,2.99484,1.72581,28.0205,1.37461,7.41386,0.337464,-5.35412,0.295333,-4.20857,-0.0595879,-0.47468
4387,43880,351,919,960,349,969,801,27.8992,3.0272,1.75547,28.1426,1.49071,7.41386,0.336832,-5.33425,0.283139,-4.17697,-0.0836969,-0.452722
4388,43890,351,920,960,351,974,801,27.8992,2.99484,1.75547,27.8992,1.34574,7.41386,0.334776,-5.34644,0.299798,-4.20302,-0.0388107,-0.46858
4389,43900,351,919,959,349,971,801,27.8992,3.0272,1.78519,28.1426,1.43254,7.41386,0.334141,-5.32656,0.287662,-4.19245,-0.0732107,-0.456264
4390,43910,350,919,960,349,974,801,28.0205,3.0272,1.75547,28.1426,1.34574,7.41386,0.336688,-5.34115,0.295125,-4.22558,-0.0477819,-0.478688
4391,43920,350,919,959,350,979,801,28.0205,3.0272,1.78519,28.0205,1.20225,7.41386,0.334008,-5.33349,0.309194,-4.25893,-0.0105253,-0.489692
4392,43930,350,919,961,351,978,801,28.0205,3.0272,1.72581,27.8992,1.23083,7.41386,0.339364,-5.34879,0.309768,-4.24617,-0.00451094,-0.490411
4393,43940,350,919,959,350,978,800,28.0205,3.0272,1.78519,28.0205,1.23083,7.45656,0.334008,-5.33349,0.310644,-4.2382,-0.0178792,-0.478059
4394,43950,348,919,960,351,975,801,28.2653,3.0272,1.75547,27.8992,1.31692,7.41386,0.336401,-5.35491,0.302217,-4.21279,0.0158915,-0.481284
4395,43960,349,919,960,351,978,801,28.1426,3.0272,1.75547,27.8992,1.23083,7.41386,0.336545,-5.34804,0.30947,-4.24209,0.0129606,-0.4897
4396,43970,348,920,960,351,964,800,28.2653,2.99484,1.75547,27.8992,1.63719,7.45656,0.334368,-5.36698,0.279405,-4.09428,-0.0377864,-0.431354
4397,43980,349,919,959,351,975,802,28.1426,3.0272,1.78519,27.8992,1.31692,7.37126,0.333875,-5.34041,0.298079,-4.21974,0.00599315,-0.479057
4398,43990,347,918,960,351,966,801,28.3888,3.05964,1.75547,27.8992,1.57842,7.41386,0.338284,-5.34974,0.28043,-4.12477,-0.00155855,-0.442119
4399,44000,348,918,959,351,976,801,28.2653,3.05964,1.78519,27.8992,1.28817,7.41386,0.335778,-5.33525,0.304343,-4.21851,0.0268367,-0.475558
4400,44010,347,920,960,351,973,801,28.3888,2.99484,1.75547,27.8992,1.37461,7.41386,0.334233,-5.37379,0.297378,-4.19324,0.0183416,-0.482042
4401,44020,346,919,961,351,967,801,28.5129,3.0272,1.72581,27.8992,1.54912,7.41386,0.338749,-5.37613,0.283122,-4.13849,0.0112408,-0.460872
4402,44030,346,920,961,351,970,802,28.5129,2.99484,1.72581,27.8992,1.4616,7.37126,0.336734,-5.38813,0.286558,-4.17885,0.0223771,-0.485978
4403,44040,346,919,961,351,967,801,28.5129,3.0272,1.72581,27.8992,1.54912,7.41386,0.338749,-5.37613,0.283122,-4.13849,0.0112408,-0.460872
4404,44050,346,919,962,350,966,802,28.5129,3.0272,1.69621,28.0205,1.57842,7.37126,0.341377,-5.38364,0.274899,-4.15501,-0.00622496,-0.474102
4405,44060,345,919,960,351,962,801,28.6378,3.0272,1.75547,27.8992,1.69621,7.41386,0.335973,-5.37544,0.270735,-4.08561,0.00788332,-0.4387
4406,44070,345,919,960,351,975,802,28.6378,3.0272,1.75547,27.8992,1.31692,7.37126,0.335973,-5.37544,0.298365,-4.22379,0.0653329,-0.501976
4407,44080,345,920,960,351,968,801,28.6378,2.99484,1.75547,27.8992,1.51989,7.41386,0.333964,-5.38738,0.285275,-4.14435,0.0284067,-0.469494
4408,44090,345,919,959,350,974,802,28.6378,3.0272,1.78519,28.0205,1.34574,7.37126,0.333345,-5.36793,0.293346,-4.22123,0.0488699,-0.497806
4409,44100,346,919,960,351,975,800,28.5129,3.0272,1.75547,27.8992,1.31692,7.45656,0.336116,-5.36861,0.306077,-4.20176,0.0433799,-0.482885
4410,44110,346,919,961,351,974,802,28.5129,3.0272,1.72581,27.8992,1.34574,7.37126,0.338749,-5.37613,0.296234,-4.21805,0.0436146,-0.498317
4411,44120,346,919,960,351,975,802,28.5129,3.0272,1.75547,27.8992,1.31692,7.37126,0.336116,-5.36861,0.298365,-4.22379,0.0499023,-0.497512
4412,44130,346,919,961,350,975,802,28.5129,3.0272,1.72581,28.0205,1.31692,7.37126,0.338749,-5.37613,0.296313,-4.23906,0.0332815,-0.507805
4413,44140,346,919,960,351,977,801,28.5129,3.0272,1.75547,27.8992,1.25947,7.41386,0.336116,-5.36861,0.307053,-4.23233,0.0549049,-0.498748
4414,44150,346,920,960,352,968,803,28.5129,2.99484,1.75547,27.7785,1.51989,7.32877,0.334098,-5.3806,0.279877,-4.15478,0.033777,-0.474313
4415,44160,345,920,959,351,977,802,28.6378,2.99484,1.78519,27.8992,1.25947,7.37126,0.331333,-5.37987,0.302903,-4.23928,0.0711431,-0.510303
4416,44170,346,919,960,351,978,803,28.5129,3.0272,1.75547,27.8992,1.23083,7.32877,0.336116,-5.36861,0.301756,-4.26413,0.0655655,-0.517654
4417,44180,346,919,960,351,977,802,28.5129,3.0272,1.75547,27.8992,1.25947,7.37126,0.336116,-5.36861,0.303195,-4.24335,0.0581718,-0.506068
4418,44190,346,920,959,350,976,802,28.5129,2.99484,1.78519,28.0205,1.28817,7.37126,0.331457,-5.37305,0.298148,-4.24071,0.0370949,-0.506775
4419,44200,346,919,960,351,965,802,28.5129,3.0272,1.75547,27.8992,1.60777,7.37126,0.336116,-5.36861,0.274192,-4.12588,0.00824853,-0.454418
4420,44210,346,919,960,350,977,802,28.5129,3.0272,1.75547,28.0205,1.25947,7.37126,0.336116,-5.36861,0.300836,-4.25452,0.0436716,-0.511262
4421,44220,346,920,960,350,978,802,28.5129,2.99484,1.75547,28.0205,1.23083,7.37126,0.334098,-5.3806,0.303238,-4.26427,0.0431764,-0.52042
4422,44230,346,920,960,351,978,802,28.5129,2.99484,1.75547,27.8992,1.23083,7.37126,0.334098,-5.3806,0.305609,-4.25313,0.0576884,-0.515237
4423,44240,346,919,960,350,975,799,28.5129,3.0272,1.75547,28.0205,1.31692,7.49937,0.336116,-5.36861,0.307567,-4.20205,0.0256818,-0.480791
4424,44250,346,920,960,350,974,801,28.5129,2.99484,1.75547,28.0205,1.34574,7.41386,0.334098,-5.3806,0.297459,-4.21431,0.0234503,-0.496014
4425,44260,346,920,961,350,973,802,28.5129,2.99484,1.72581,28.0205,1.37461,7.37126,0.336734,-5.38813,0.2915,-4.21952,0.020404,-0.504109
4426,44270,346,919,962,351,980,801,28.5129,3.0272,1.69621,27.8992,1.17372,7.41386,0.341377,-5.38364,0.314909,-4.26983,0.0629819,-0.521734
4427,44280,346,919,960,350,977,802,28.5129,3.0272,1.75547,28.0205,1.25947,7.37126,0.336116,-5.36861,0.300836,-4.25452,0.0436716,-0.511262
4428,44290,347,920,961,350,972,802,28.3888,2.99484,1.72581,28.0205,1.40355,7.37126,0.33688,-5.38136,0.289093,-4.20975,0.000839668,-0.495369
4429,44300,346,920,960,349,976,801,28.5129,2.99484,1.75547,28.1426,1.28817,7.41386,0.334098,-5.3806,0.299916,-4.24502,0.0171924,-0.50978
4430,44310,346,920,960,350,974,802,28.5129,2.99484,1.75547,28.0205,1.34574,7.37126,0.334098,-5.3806,0.293627,-4.22526,0.0266899,-0.503314
4431,44320,346,919,960,350,977,802,28.5129,3.0272,1.75547,28.0205,1.25947,7.37126,0.336116,-5.36861,0.300836,-4.25452,0.0436716,-0.511262
4432,44330,346,920,961,350,972,801,28.5129,2.99484,1.72581,28.0205,1.40355,7.41386,0.336734,-5.38813,0.292922,-4.19881,0.0130319,-0.492515
4433,44340,346,920,960,350,977,802,28.5129,2.99484,1.75547,28.0205,1.25947,7.37126,0.334098,-5.3806,0.300836,-4.25452,0.0390624,-0.516151
4434,44350,346,919,961,350,976,803,28.5129,3.0272,1.72581,28.0205,1.28817,7.32877,0.338749,-5.37613,0.294885,-4.25978,0.040651,-0.519385
4435,44360,345,919,960,350,978,801,28.6378,3.0272,1.75547,28.0205,1.23083,7.41386,0.335973,-5.37544,0.307085,-4.25328,0.0599525,-0.51265
4436,44370,345,920,960,350,972,802,28.6378,2.99484,1.75547,28.0205,1.40355,7.37126,0.333964,-5.38738,0.288818,-4.20575,0.0338642,-0.499187
4437,44380,346,919,961,350,977,801,28.5129,3.0272,1.72581,28.0205,1.25947,7.41386,0.338749,-5.37613,0.304971,-4.2476,0.038274,-0.509041
4438,44390,345,920,960,349,980,801,28.6378,2.99484,1.75547,28.1426,1.17372,7.41386,0.333964,-5.38738,0.309492,-4.28385,0.0490062,-0.531205
4439,44400,346,919,961,350,978,802,28.5129,3.0272,1.72581,28.0205,1.23083,7.37126,0.338749,-5.37613,0.303529,-4.26835,0.0456414,-0.520626
4440,44410,346,920,960,350,973,802,28.5129,2.99484,1.75547,28.0205,1.37461,7.37126,0.334098,-5.3806,0.291222,-4.21551,0.0225556,-0.499024
4441,44420,345,919,960,350,978,802,28.6378,3.0272,1.75547,28.0205,1.23083,7.37126,0.335973,-5.37544,0.303238,-4.26427,0.0632123,-0.519956
4442,44430,346,920,960,350,975,803,28.5129,2.99484,1.75547,28.0205,1.31692,7.32877,0.334098,-5.3806,0.292204,-4.24595,0.0340584,-0.514894
4443,44440,346,919,960,350,975,801,28.5129,3.0272,1.75547,28.0205,1.31692,7.41386,0.336116,-5.36861,0.299866,-4.22406,0.0321837,-0.495417
4444,44450,345,920,960,350,975,802,28.6378,2.99484,1.75547,28.0205,1.31692,7.37126,0.333964,-5.38738,0.29603,-4.23502,0.0462642,-0.512038
4445,44460,345,918,960,352,976,802,28.6378,3.05964,1.75547,27.7785,1.28817,7.37126,0.337983,-5.36349,0.303132,-4.22235,0.0885269,-0.496183
4446,44470,345,919,959,350,978,802,28.6378,3.0272,1.78519,28.0205,1.23083,7.37126,0.333345,-5.36793,0.302948,-4.26019,0.0653488,-0.514857
4447,44480,345,919,961,351,976,804,28.6378,3.0272,1.72581,27.8992,1.28817,7.28638,0.338596,-5.38293,0.293381,-4.2596,0.0738568,-0.525935
4448,44490,345,919,960,351,975,802,28.6378,3.0272,1.75547,27.8992,1.31692,7.37126,0.335973,-5.37544,0.298365,-4.22379,0.0653329,-0.501976
4449,44500,345,917,961,350,978,801,28.6378,3.09215,1.72581,28.0205,1.23083,7.41386,0.342611,-5.35902,0.307379,-4.25735,0.0670268,-0.507949
4450,44510,345,919,961,352,978,802,28.6378,3.0272,1.72581,27.7785,1.23083,7.37126,0.338596,-5.38293,0.308281,-4.24606,0.0900791,-0.51473
4451,44520,344,918,960,351,977,802,28.7634,3.05964,1.75547,27.8992,1.25947,7.37126,0.337833,-5.37034,0.303195,-4.24335,0.0936486,-0.510094
4452,44530,344,919,961,352,976,802,28.7634,3.0272,1.72581,27.7785,1.28817,7.37126,0.338444,-5.38972,0.303424,-4.22642,0.0972689,-0.510656
4453,44540,344,919,960,352,976,802,28.7634,3.0272,1.75547,27.7785,1.28817,7.37126,0.335831,-5.38225,0.303132,-4.22235,0.0993893,-0.505565
4454,44550,343,918,961,353,977,802,28.8898,3.05964,1.72581,27.6585,1.25947,7.37126,0.340283,-5.38461,0.308225,-4.22503,0.135936,-0.509399
4455,44560,342,918,961,354,977,801,29.0169,3.05964,1.72581,27.5393,1.25947,7.41386,0.340124,-5.39141,0.314509,-4.20263,0.162547,-0.501518
4456,44570,342,918,961,355,977,802,29.0169,3.05964,1.72581,27.4206,1.25947,7.37126,0.340124,-5.39141,0.312984,-4.20253,0.180249,-0.503744
4457,44580,341,916,960,355,973,802,29.1447,3.12473,1.75547,27.4206,1.37461,7.37126,0.341344,-5.36724,0.302832,-4.15887,0.190249,-0.476364
4458,44590,341,915,961,355,975,803,29.1447,3.15738,1.72581,27.4206,1.31692,7.32877,0.345895,-5.36279,0.30415,-4.19388,0.204456,-0.49233
4459,44600,341,916,961,356,975,802,29.1447,3.12473,1.72581,27.3027,1.31692,7.37126,0.343918,-5.3746,0.310419,-4.17138,0.210878,-0.484898
4460,44610,340,914,960,356,979,802,29.2733,3.1901,1.75547,27.3027,1.20225,7.37126,0.345124,-5.35061,0.320008,-4.20698,0.254354,-0.491604
4461,44620,341,915,958,355,974,803,29.1447,3.15738,1.81498,27.4206,1.34574,7.32877,0.338165,-5.34071,0.300809,-4.17176,0.206486,-0.472834
4462,44630,340,915,960,356,962,803,29.2733,3.15738,1.75547,27.3027,1.69621,7.32877,0.343152,-5.36237,0.274058,-4.04927,0.181345,-0.430928
4463,44640,340,914,961,356,965,803,29.2733,3.1901,1.72581,27.3027,1.60777,7.32877,0.347683,-5.35792,0.281754,-4.08307,0.19662,-0.444055
4464,44650,340,917,961,356,971,802,29.2733,3.09215,1.72581,27.3027,1.43254,7.37126,0.341774,-5.3932,0.300511,-4.13164,0.205066,-0.477289
4465,44660,339,915,961,357,969,804,29.4026,3.15738,1.72581,27.1854,1.49071,7.28638,0.345531,-5.37656,0.290035,-4.12256,0.242205,-0.472991
4466,44670,339,918,959,355,964,804,29.4026,3.05964,1.78519,27.4206,1.63719,7.28638,0.334524,-5.39708,0.272676,-4.08783,0.183061,-0.466052
4467,44680,340,919,961,356,965,802,29.2733,3.0272,1.72581,27.3027,1.60777,7.37126,0.337837,-5.41671,0.285637,-4.07197,0.170584,-0.46115
4468,44690,341,919,962,356,969,803,29.1447,3.0272,1.69621,27.3027,1.49071,7.32877,0.340564,-5.41735,0.291939,-4.1269,0.173162,-0.486136
4469,44700,340,918,961,356,967,804,29.2733,3.05964,1.72581,27.3027,1.54912,7.28638,0.339805,-5.40496,0.282824,-4.11407,0.190239,-0.479413
4470,44710,341,918,961,356,967,803,29.1447,3.05964,1.72581,27.3027,1.54912,7.32877,0.339964,-5.39819,0.286706,-4.10298,0.171313,-0.467548
4471,44720,341,919,960,356,965,803,29.1447,3.0272,1.75547,27.3027,1.60777,7.32877,0.335407,-5.40261,0.281481,-4.07912,0.160351,-0.458685
4472,44730,341,919,959,355,969,803,29.1447,3.0272,1.78519,27.4206,1.49071,7.32877,0.33282,-5.39522,0.288818,-4.12636,0.165169,-0.476006
4473,44740,341,920,960,354,973,803,29.1447,2.99484,1.75547,27.5393,1.37461,7.32877,0.333428,-5.41439,0.296621,-4.18133,0.161049,-0.508228
4474,44750,340,920,961,354,969,802,29.2733,2.99484,1.72581,27.5393,1.49071,7.37126,0.335869,-5.42846,0.290973,-4.13474,0.15451,-0.493425
4475,44760,341,920,960,353,971,803,29.1447,2.99484,1.75547,27.6585,1.43254,7.32877,0.333428,-5.41439,0.289437,-4.17293,0.138322,-0.504729
4476,44770,341,920,961,353,969,803,29.1447,2.99484,1.72581,27.6585,1.49071,7.32877,0.336012,-5.42178,0.284836,-4.15721,0.127847,-0.501187
4477,44780,341,921,959,354,967,803,29.1447,2.96254,1.78519,27.5393,1.54912,7.32877,0.328858,-5.41877,0.281658,-4.11806,0.133398,-0.482169
4478,44790,342,921,960,354,967,805,29.0169,2.96254,1.75547,27.5393,1.54912,7.2441,0.331576,-5.41949,0.274244,-4.14399,0.122228,-0.497137
4479,44800,342,921,962,354,966,803,29.0169,2.96254,1.69621,27.5393,1.57842,7.32877,0.336764,-5.43431,0.280017,-4.12004,0.107245,-0.488447
4480,44810,342,920,961,353,967,803,29.0169,2.99484,1.72581,27.6585,1.54912,7.32877,0.336156,-5.41508,0.279956,-4.13746,0.103836,-0.487997
4481,44820,343,920,960,353,973,803,28.8898,2.99484,1.75547,27.6585,1.37461,7.32877,0.333695,-5.40092,0.294309,-4.19263,0.115535,-0.504253
4482,44830,343,921,961,354,977,803,28.8898,2.96254,1.72581,27.5393,1.25947,7.32877,0.334309,-5.42023,0.306704,-4.22493,0.139947,-0.526311
4483,44840,343,922,961,353,976,802,28.8898,2.93031,1.72581,27.6585,1.28817,7.37126,0.332318,-5.4321,0.305784,-4.21518,0.113513,-0.52467
4484,44850,342,921,961,353,975,802,29.0169,2.96254,1.72581,27.6585,1.31692,7.37126,0.334173,-5.42691,0.303344,-4.20533,0.129486,-0.520016
4485,44860,344,920,961,353,974,802,28.7634,2.99484,1.72581,27.6585,1.34574,7.37126,0.336445,-5.40163,0.300902,-4.19548,0.0987806,-0.501835
4486,44870,343,921,961,353,968,803,28.8898,2.96254,1.72581,27.6585,1.51989,7.32877,0.334309,-5.42023,0.282396,-4.14734,0.0879034,-0.492631
4487,44880,343,921,961,353,968,802,28.8898,2.96254,1.72581,27.6585,1.51989,7.37126,0.334309,-5.42023,0.286246,-4.13634,0.0846387,-0.485365
4488,44890,343,921,962,353,968,802,28.8898,2.96254,1.69621,27.6585,1.51989,7.37126,0.336911,-5.42767,0.286521,-4.1403,0.0825208,-0.490426
4489,44900,342,921,961,352,976,803,29.0169,2.96254,1.72581,27.7785,1.28817,7.32877,0.334173,-5.42691,0.29956,-4.23746,0.122506,-0.536677
4490,44910,344,920,962,353,975,802,28.7634,2.99484,1.69621,27.6585,1.31692,7.37126,0.339054,-5.40909,0.303636,-4.20939,0.100829,-0.511219
4491,44920,343,920,961,352,975,802,28.8898,2.99484,1.72581,27.7785,1.31692,7.37126,0.3363,-5.40836,0.300995,-4.2166,0.104062,-0.515749
4492,44930,342,922,961,353,977,803,29.0169,2.93031,1.72581,27.6585,1.25947,7.32877,0.33219,-5.43874,0.304342,-4.23612,0.13656,-0.540756
4493,44940,342,921,961,352,975,803,29.0169,2.96254,1.72581,27.7785,1.31692,7.32877,0.334173,-5.42691,0.297135,-4.22763,0.118355,-0.532397
4494,44950,342,922,961,352,974,802,29.0169,2.93031,1.72581,27.7785,1.34574,7.37126,0.33219,-5.43874,0.298566,-4.20677,0.106381,-0.525687
4495,44960,342,921,962,352,972,800,29.0169,2.96254,1.69621,27.7785,1.40355,7.45656,0.336764,-5.43431,0.301722,-4.16904,0.0939448,-0.502741
4496,44970,342,922,961,352,976,802,29.0169,2.93031,1.72581,27.7785,1.28817,7.37126,0.33219,-5.43874,0.303424,-4.22642,0.11468,-0.534248
4497,44980,342,921,961,351,977,802,29.0169,2.96254,1.72581,27.8992,1.25947,7.37126,0.334173,-5.42691,0.303486,-4.24743,0.108893,-0.53875
4498,44990,342,922,961,352,977,803,29.0169,2.93031,1.72581,27.7785,1.25947,7.32877,0.33219,-5.43874,0.301985,-4.24729,0.122109,-0.545825
4499,45000,341,921,962,351,972,803,29.1447,2.96254,1.69621,27.8992,1.40355,7.32877,0.336618,-5.44094,0.287837,-4.21342,0.104971,-0.534185
4500,45010,340,921,961,352,976,802,29.2733,2.96254,1.72581,27.7785,1.28817,7.37126,0.333901,-5.44022,0.303424,-4.22642,0.150474,-0.538384
4501,45020,341,921,961,350,975,802,29.1447,2.96254,1.72581,28.0205,1.31692,7.37126,0.334037,-5.43357,0.296313,-4.23906,0.101762,-0.539802
4502,45030,339,922,961,351,975,802,29.4026,2.93031,1.72581,27.8992,1.31692,7.37126,0.331806,-5.45856,0.298652,-4.22784,0.143069,-0.54853
4503,45040,339,922,960,349,977,803,29.4026,2.93031,1.75547,28.1426,1.25947,7.32877,0.329237,-5.45122,0.294664,-4.27658,0.127623,-0.569333
4504,45050,339,922,962,349,975,804,29.4026,2.93031,1.69621,28.1426,1.31692,7.28638,0.334369,-5.46588,0.28663,-4.27609,0.118488,-0.578168
4505,45060,339,922,961,349,959,803,29.4026,2.93031,1.72581,28.1426,1.78519,7.32877,0.331806,-5.45856,0.251846,-4.10492,0.0508955,-0.497175
4506,45070,338,922,962,348,973,803,29.5327,2.93031,1.69621,28.2653,1.37461,7.32877,0.334231,-5.47243,0.283358,-4.25686,0.108221,-0.571944
4507,45080,338,922,963,349,973,803,29.5327,2.93031,1.66667,28.1426,1.37461,7.32877,0.336779,-5.47971,0.285922,-4.2497,0.120685,-0.571904
4508,45090,337,922,962,346,973,803,29.6636,2.93031,1.69621,28.5129,1.37461,7.32877,0.334094,-5.47896,0.278784,-4.27915,0.0948302,-0.586527
4509,45100,336,921,962,346,958,803,29.7952,2.96254,1.69621,28.5129,1.81498,7.32877,0.335891,-5.47389,0.243323,-4.13368,0.0533206,-0.522141
4510,45110,335,922,963,345,957,805,29.9277,2.93031,1.66667,28.6378,1.84483,7.2441,0.336337,-5.49919,0.231701,-4.16038,0.0503521,-0.551243
4511,45120,335,921,962,344,972,803,29.9277,2.96254,1.69621,28.7634,1.40355,7.32877,0.335746,-5.48044,0.271892,-4.29172,0.0975608,-0.59653
4512,45130,335,922,961,345,956,805,29.9277,2.93031,1.72581,28.6378,1.87474,7.2441,0.331297,-5.48479,0.228927,-4.14304,0.0503248,-0.53707
4513,45140,334,922,962,344,956,805,30.0609,2.93031,1.69621,28.7634,1.87474,7.2441,0.333683,-5.49849,0.227082,-4.15832,0.0496917,-0.55163
4514,45150,333,923,962,342,962,804,30.1949,2.89816,1.69621,29.0169,1.69621,7.28638,0.331636,-5.51644,0.240534,-4.2285,0.0536958,-0.589722
4515,45160,333,923,962,341,975,804,30.1949,2.89816,1.69621,29.1447,1.31692,7.28638,0.331636,-5.51644,0.26835,-4.36409,0.0915434,-0.649699
4516,45170,334,922,963,342,976,804,30.0609,2.93031,1.66667,29.0169,1.28817,7.28638,0.33619,-5.50565,0.27318,-4.36678,0.0967991,-0.644701
4517,45180,333,922,960,342,973,804,30.1949,2.93031,1.75547,29.0169,1.37461,7.28638,0.328538,-5.49065,0.265506,-4.32603,0.106785,-0.621625
4518,45190,332,922,961,341,976,805,30.3298,2.93031,1.72581,29.1447,1.28817,7.2441,0.330919,-5.50431,0.266718,-4.38013,0.121074,-0.655621
4519,45200,332,922,962,341,957,805,30.3298,2.93031,1.69621,29.1447,1.84483,7.2441,0.333411,-5.51143,0.223246,-4.2022,0.0420828,-0.580254
4520,45210,332,922,961,341,966,805,30.3298,2.93031,1.72581,29.1447,1.57842,7.2441,0.330919,-5.50431,0.243759,-4.2846,0.0808069,-0.613625
4521,45220,333,922,963,341,962,806,30.1949,2.93031,1.66667,29.1447,1.69621,7.20192,0.336044,-5.5121,0.231353,-4.26442,0.0475874,-0.609054
4522,45230,331,922,962,342,977,806,30.4654,2.93031,1.69621,29.0169,1.25947,7.20192,0.333275,-5.51789,0.267841,-4.39345,0.157066,-0.67119
4523,45240,332,924,960,341,976,805,30.3298,2.86607,1.75547,29.1447,1.28817,7.2441,0.324606,-5.52001,0.266472,-4.37609,0.11437,-0.660126
4524,45250,332,923,962,339,977,806,30.3298,2.89816,1.69621,29.4026,1.25947,7.20192,0.331508,-5.52286,0.261072,-4.42571,0.0919777,-0.686578
4525,45260,332,924,961,340,977,806,30.3298,2.86607,1.72581,29.2733,1.25947,7.20192,0.327108,-5.52716,0.263082,-4.41093,0.104581,-0.681346
